locid,Longitude,Latitude
4393,130.70763,33.69697
4394,130.67738,33.78595
4395,130.68465,33.57479
4396,130.59907,33.44956
4397,130.8533,33.42457
4398,130.14194,33.51306
4399,130.16515,33.58172
4400,130.93751,33.98295
4401,131.25851,33.97665
4402,131.46779,34.14025
4403,131.45905,34.42061
4404,131.56624,34.04423
4405,131.8729,34.01407
4406,132.1569,34.15373
4407,131.94959,33.96747
4408,131.12948,34.36539
4409,132.11393,33.96289
4410,131.19739,34.17078
4411,131.83247,34.16189
4412,131.17228,34.01143
4413,128.21288,26.75338
4414,128.12932,26.6832
4415,128.15444,26.62778
4416,127.96982,26.68195
4417,127.89924,26.66123
4418,127.83409,26.46333
4419,127.97477,26.47833
4420,127.91504,26.44967
4421,127.80414,26.71093
4422,127.74272,26.39088
4423,127.75677,26.36008
4424,127.76966,26.31677
4425,127.79898,26.30209
4426,127.78,26.25476
4427,127.76308,26.22693
4428,127.76158,26.19684
4429,127.73018,26.19017
4430,122.98894,24.45719
4431,127.69435,26.20965
4432,127.76038,26.2695
4433,124.1683,24.34541
4434,127.71696,26.24721
4435,127.99345,26.59303
4436,127.68357,26.12909
4437,127.81129,26.33293
4438,127.68263,26.17491
4439,127.84659,26.37847
4440,125.3093,24.77891
4441,127.76808,26.17028
4442,127.36137,26.18857
4443,127.29713,26.21168
4444,127.2329,26.57924
4445,127.14375,26.36846
4446,131.23326,25.83483
4447,131.29566,25.94649
4448,127.96709,27.03379
4449,127.94207,26.92631
4450,126.76691,26.34129
4451,127.72558,26.14226
4452,124.69847,24.66762
4453,123.82965,24.31799
